,Campo,Magnetización
154,-0.3636363636363633,-0.71533203125
155,-0.4444444444444442,-0.7373046875
156,-0.5252525252525251,-0.8046875
157,-0.606060606060606,-0.79052734375
158,-0.6868686868686864,-0.83544921875
159,-0.7676767676767673,-0.83740234375
160,-0.8484848484848482,-0.8505859375
161,-0.9292929292929291,-0.87548828125
162,-1.01010101010101,-0.8740234375
163,-1.0909090909090908,-0.88720703125
164,-1.1717171717171713,-0.91357421875
165,-1.2525252525252522,-0.91748046875
166,-1.333333333333333,-0.921875
167,-1.414141414141414,-0.9267578125
168,-1.4949494949494948,-0.9296875
169,-1.5757575757575757,-0.92333984375
170,-1.6565656565656566,-0.9365234375
171,-1.737373737373737,-0.94775390625
172,-1.818181818181818,-0.9462890625
173,-1.8989898989898988,-0.9482421875
174,-1.9797979797979797,-0.955078125
175,-2.0606060606060606,-0.95263671875
176,-2.141414141414141,-0.95751953125
177,-2.2222222222222223,-0.970703125
178,-2.3030303030303028,-0.96533203125
179,-2.3838383838383836,-0.96875
180,-2.4646464646464645,-0.96533203125
181,-2.5454545454545454,-0.974609375
182,-2.6262626262626263,-0.97607421875
183,-2.7070707070707067,-0.97900390625
184,-2.787878787878788,-0.98193359375
185,-2.8686868686868685,-0.9775390625
186,-2.9494949494949494,-0.97802734375
187,-3.0303030303030303,-0.97705078125
188,-3.111111111111111,-0.97802734375
189,-3.191919191919192,-0.9833984375
190,-3.2727272727272725,-0.98193359375
191,-3.3535353535353534,-0.98486328125
192,-3.4343434343434343,-0.98681640625
193,-3.515151515151515,-0.982421875
194,-3.595959595959596,-0.9833984375
195,-3.676767676767677,-0.98291015625
196,-3.757575757575758,-0.98974609375
197,-3.8383838383838382,-0.99365234375
198,-3.919191919191919,-0.990234375
199,-4.0,-0.9921875
