,Campo,Magnetización
0,-4.0,-0.9990234375
1,-3.919191919191919,-0.9990234375
2,-3.8383838383838382,-0.99951171875
3,-3.757575757575758,-0.9990234375
4,-3.676767676767677,-0.99951171875
5,-3.595959595959596,-0.9990234375
6,-3.515151515151515,-0.9990234375
7,-3.4343434343434343,-0.9990234375
8,-3.3535353535353534,-0.9990234375
9,-3.2727272727272725,-0.9990234375
10,-3.191919191919192,-0.998046875
11,-3.111111111111111,-0.99951171875
12,-3.0303030303030303,-0.998046875
13,-2.9494949494949494,-0.99853515625
14,-2.8686868686868685,-0.99755859375
15,-2.787878787878788,-0.99755859375
16,-2.7070707070707067,-0.9970703125
17,-2.6262626262626263,-0.9990234375
18,-2.5454545454545454,-0.99853515625
19,-2.4646464646464645,-0.99609375
20,-2.3838383838383836,-0.99658203125
21,-2.3030303030303028,-0.99609375
22,-2.2222222222222223,-0.99609375
23,-2.141414141414141,-0.99560546875
24,-2.0606060606060606,-0.99658203125
25,-1.9797979797979797,-0.99267578125
26,-1.8989898989898988,-0.99755859375
27,-1.818181818181818,-0.99365234375
28,-1.737373737373737,-0.99365234375
29,-1.6565656565656566,-0.99560546875
30,-1.5757575757575757,-0.990234375
31,-1.4949494949494948,-0.9921875
32,-1.414141414141414,-0.98876953125
33,-1.333333333333333,-0.98876953125
34,-1.2525252525252522,-0.9892578125
35,-1.1717171717171713,-0.98828125
36,-1.0909090909090908,-0.9853515625
37,-1.01010101010101,-0.98095703125
38,-0.9292929292929291,-0.9814453125
39,-0.8484848484848482,-0.98388671875
40,-0.7676767676767673,-0.98291015625
41,-0.6868686868686864,-0.9677734375
42,-0.606060606060606,-0.970703125
43,-0.5252525252525251,-0.96728515625
44,-0.4444444444444442,-0.9638671875
45,-0.3636363636363633,-0.95849609375
46,-0.28282828282828243,-0.9560546875
47,-0.20202020202020154,-0.96044921875
48,-0.1212121212121211,-0.93798828125
49,-0.04040404040404022,-0.9208984375
50,0.040404040404040664,-0.85205078125
51,0.12121212121212199,-0.24853515625
52,0.20202020202020243,0.947265625
53,0.2828282828282829,0.95166015625
54,0.3636363636363642,0.9658203125
55,0.44444444444444464,0.96630859375
56,0.525252525252526,0.96240234375
57,0.6060606060606064,0.97509765625
58,0.6868686868686869,0.96875
59,0.7676767676767682,0.96875
60,0.8484848484848486,0.98095703125
61,0.92929292929293,0.98193359375
62,1.0101010101010104,0.986328125
63,1.0909090909090917,0.97705078125
64,1.1717171717171722,0.982421875
65,1.2525252525252526,0.986328125
66,1.333333333333334,0.98583984375
67,1.4141414141414144,0.9931640625
68,1.4949494949494957,0.99072265625
69,1.5757575757575761,0.98974609375
70,1.6565656565656575,0.98974609375
71,1.737373737373738,0.9892578125
72,1.8181818181818183,0.99169921875
73,1.8989898989898997,0.994140625
74,1.9797979797979801,0.99365234375
75,2.0606060606060614,0.99560546875
76,2.141414141414142,0.9951171875
77,2.2222222222222223,0.9921875
78,2.3030303030303036,0.9970703125
79,2.383838383838384,0.99560546875
80,2.4646464646464654,0.99560546875
81,2.545454545454546,0.9990234375
82,2.626262626262627,0.9970703125
83,2.7070707070707076,0.998046875
84,2.787878787878788,0.99853515625
85,2.8686868686868694,0.998046875
86,2.94949494949495,0.99755859375
87,3.030303030303031,0.99853515625
88,3.1111111111111116,0.99755859375
89,3.191919191919193,0.9990234375
90,3.2727272727272734,0.998046875
91,3.353535353535354,0.998046875
92,3.434343434343435,0.99853515625
93,3.5151515151515156,0.99853515625
94,3.595959595959597,0.998046875
95,3.6767676767676774,0.99951171875
96,3.757575757575758,0.99853515625
97,3.838383838383839,0.998046875
98,3.9191919191919196,0.9990234375
99,4.0,0.9990234375
100,4.0,0.9990234375
101,3.9191919191919196,0.9990234375
102,3.838383838383839,0.9990234375
103,3.757575757575758,0.998046875
104,3.6767676767676774,0.998046875
105,3.595959595959597,0.998046875
106,3.5151515151515156,0.9990234375
107,3.434343434343435,0.99853515625
108,3.353535353535354,0.99755859375
109,3.2727272727272734,0.99658203125
110,3.191919191919193,0.9990234375
111,3.1111111111111116,0.99609375
112,3.030303030303031,0.9970703125
113,2.94949494949495,0.99658203125
114,2.8686868686868694,0.9970703125
115,2.787878787878788,0.9970703125
116,2.7070707070707076,0.99658203125
117,2.626262626262627,0.99658203125
118,2.545454545454546,0.99755859375
119,2.4646464646464654,0.9970703125
120,2.383838383838384,0.99560546875
121,2.3030303030303036,0.99365234375
122,2.2222222222222223,0.99755859375
123,2.141414141414142,0.99658203125
124,2.0606060606060614,0.99462890625
125,1.9797979797979801,0.9931640625
126,1.8989898989898997,0.99072265625
127,1.8181818181818183,0.99267578125
128,1.737373737373738,0.99365234375
129,1.6565656565656575,0.99072265625
130,1.5757575757575761,0.9921875
131,1.4949494949494957,0.990234375
132,1.4141414141414144,0.9892578125
133,1.333333333333334,0.9853515625
134,1.2525252525252526,0.9853515625
135,1.1717171717171722,0.986328125
136,1.0909090909090917,0.9814453125
137,1.0101010101010104,0.9833984375
138,0.92929292929293,0.9775390625
139,0.8484848484848486,0.97802734375
140,0.7676767676767682,0.97216796875
141,0.6868686868686869,0.96630859375
142,0.6060606060606064,0.97119140625
143,0.525252525252526,0.97216796875
144,0.44444444444444464,0.96533203125
145,0.3636363636363642,0.9697265625
146,0.2828282828282829,0.955078125
147,0.20202020202020243,0.9521484375
148,0.12121212121212199,0.93017578125
149,0.040404040404040664,0.92822265625
150,-0.04040404040404022,0.92529296875
151,-0.1212121212121211,0.41845703125
152,-0.20202020202020154,-0.943359375
153,-0.28282828282828243,-0.94140625
