,Campo,Magnetización
162,-0.423728813559322,0.99658203125
163,-0.4576271186440678,0.99951171875
164,-0.4915254237288136,0.99853515625
165,-0.5254237288135593,0.998046875
166,-0.5593220338983051,0.99951171875
167,-0.5932203389830508,0.87255859375
168,-0.6271186440677966,-0.57763671875
169,-0.6610169491525424,-0.9990234375
170,-0.6949152542372881,-0.9990234375
171,-0.728813559322034,-0.99951171875
172,-0.7627118644067796,-0.99951171875
173,-0.7966101694915254,-0.9990234375
174,-0.8305084745762712,-0.99951171875
175,-0.864406779661017,-0.99951171875
176,-0.8983050847457628,-0.9990234375
177,-0.9322033898305084,-0.99951171875
178,-0.9661016949152542,-0.99951171875
179,-1.0,-0.99951171875
180,-1.0,-0.99951171875
181,-1.2631578947368425,-0.99951171875
182,-1.526315789473684,-0.99951171875
183,-1.7894736842105265,-0.99951171875
184,-2.0526315789473686,-0.99951171875
185,-2.3157894736842106,-0.99951171875
186,-2.5789473684210527,-0.99951171875
187,-2.8421052631578947,-0.99951171875
188,-3.105263157894737,-0.99951171875
189,-3.368421052631579,-0.99951171875
190,-3.6315789473684212,-0.99951171875
191,-3.8947368421052633,-0.99951171875
192,-4.157894736842105,-0.99951171875
193,-4.421052631578947,-0.99951171875
194,-4.684210526315789,-0.99951171875
195,-4.947368421052632,-0.99951171875
196,-5.2105263157894735,-0.99951171875
197,-5.473684210526316,-0.99951171875
198,-5.7368421052631575,-0.99951171875
199,-6.0,-0.99951171875
